state_code,date_in_population,time_period,person_id,supervision_district,supervision_level,race
US_OZ,2017-11-01,months_25_60,0001637481,DISTRICT_4,MINIMUM,BLACK
US_OZ,2017-11-01,months_25_60,0007483310,DISTRICT_5,MINIMUM,BLACK
US_OZ,2017-11-01,months_25_60,0003313709,DISTRICT_5,MAXIMUM,BLACK
US_OZ,2017-11-01,months_25_60,0004736343,DISTRICT_1,MINIMUM,HISPANIC
US_OZ,2017-11-01,months_25_60,0005837788,DISTRICT_1,MAXIMUM,HISPANIC
US_OZ,2017-11-01,months_25_60,0004283064,DISTRICT_1,MAXIMUM,HISPANIC
US_OZ,2017-11-01,months_25_60,0002695225,DISTRICT_2,MINIMUM,HISPANIC
US_OZ,2017-11-01,months_25_60,0002157454,DISTRICT_2,MINIMUM,HISPANIC
US_OZ,2017-11-01,months_25_60,0002660839,DISTRICT_2,MAXIMUM,HISPANIC
US_OZ,2017-11-01,months_25_60,0004476774,DISTRICT_2,MAXIMUM,HISPANIC
US_OZ,2017-11-01,months_25_60,0003241688,DISTRICT_3,MINIMUM,HISPANIC
US_OZ,2017-11-01,months_25_60,0005618336,DISTRICT_3,MAXIMUM,HISPANIC
US_OZ,2017-11-01,months_25_60,0001087275,DISTRICT_5,MINIMUM,HISPANIC
US_OZ,2017-11-01,months_25_60,0008246254,DISTRICT_5,MINIMUM,HISPANIC
US_OZ,2017-11-01,months_25_60,0008792659,DISTRICT_5,MAXIMUM,HISPANIC
US_OZ,2017-11-01,months_25_60,0004030045,DISTRICT_1,MINIMUM,WHITE
US_OZ,2017-11-01,months_25_60,0008050493,DISTRICT_1,MAXIMUM,WHITE
US_OZ,2017-11-01,months_25_60,0000519495,DISTRICT_2,MINIMUM,WHITE
US_OZ,2017-11-01,months_25_60,0008393757,DISTRICT_2,MINIMUM,WHITE
US_OZ,2017-11-01,months_25_60,0005666611,DISTRICT_2,MAXIMUM,WHITE
US_OZ,2017-11-01,months_25_60,0005119858,DISTRICT_2,MAXIMUM,WHITE
US_OZ,2017-11-01,months_25_60,0008735485,DISTRICT_3,MINIMUM,WHITE
US_OZ,2017-11-01,months_25_60,0008077410,DISTRICT_3,MINIMUM,WHITE
US_OZ,2017-11-01,months_25_60,0005572388,DISTRICT_3,MAXIMUM,WHITE
US_OZ,2017-11-01,months_25_60,0004185900,DISTRICT_3,MAXIMUM,WHITE
US_OZ,2017-11-01,months_25_60,0009800061,DISTRICT_4,MAXIMUM,WHITE
US_OZ,2017-11-01,months_25_60,0007008498,DISTRICT_5,MINIMUM,WHITE
US_OZ,2017-11-01,months_25_60,0008535166,DISTRICT_5,MINIMUM,WHITE
US_OZ,2017-12-01,months_25_60,0009929098,DISTRICT_2,MINIMUM,BLACK
US_OZ,2017-12-01,months_25_60,0007515502,DISTRICT_2,MINIMUM,BLACK
US_OZ,2017-12-01,months_25_60,0008844368,DISTRICT_2,MAXIMUM,BLACK
US_OZ,2017-12-01,months_25_60,0002802708,DISTRICT_3,MAXIMUM,BLACK
US_OZ,2017-12-01,months_25_60,0007988179,DISTRICT_5,MINIMUM,BLACK
US_OZ,2017-12-01,months_25_60,0004922453,DISTRICT_1,MINIMUM,HISPANIC
US_OZ,2017-12-01,months_25_60,0002639448,DISTRICT_2,MINIMUM,HISPANIC
US_OZ,2017-12-01,months_25_60,0001363926,DISTRICT_2,MAXIMUM,HISPANIC
US_OZ,2017-12-01,months_25_60,0008683606,DISTRICT_3,MINIMUM,HISPANIC
US_OZ,2017-12-01,months_25_60,0003353707,DISTRICT_3,MINIMUM,HISPANIC
US_OZ,2017-12-01,months_25_60,0002215999,DISTRICT_3,MAXIMUM,HISPANIC
US_OZ,2017-12-01,months_25_60,0007892093,DISTRICT_4,MINIMUM,HISPANIC
US_OZ,2017-12-01,months_25_60,0007723700,DISTRICT_4,MINIMUM,HISPANIC
US_OZ,2017-12-01,months_25_60,0009527546,DISTRICT_5,MINIMUM,HISPANIC
US_OZ,2017-12-01,months_25_60,0006755995,DISTRICT_5,MINIMUM,HISPANIC
US_OZ,2017-12-01,months_25_60,0002886282,DISTRICT_5,MAXIMUM,HISPANIC
US_OZ,2017-12-01,months_25_60,0000280305,DISTRICT_1,MINIMUM,WHITE
US_OZ,2017-12-01,months_25_60,0009194690,DISTRICT_1,MAXIMUM,WHITE
US_OZ,2017-12-01,months_25_60,0002504338,DISTRICT_2,MINIMUM,WHITE
US_OZ,2017-12-01,months_25_60,0004284335,DISTRICT_3,MAXIMUM,WHITE
US_OZ,2017-12-01,months_25_60,0009541302,DISTRICT_3,MAXIMUM,WHITE
US_OZ,2017-12-01,months_25_60,0002305305,DISTRICT_4,MINIMUM,WHITE
US_OZ,2017-12-01,months_25_60,0008281297,DISTRICT_4,MINIMUM,WHITE
US_OZ,2017-12-01,months_25_60,0001798889,DISTRICT_4,MAXIMUM,WHITE
US_OZ,2017-12-01,months_25_60,0004512851,DISTRICT_5,MAXIMUM,WHITE
US_OZ,2017-12-01,months_25_60,0000146154,DISTRICT_5,MAXIMUM,WHITE
US_OZ,2018-01-01,months_25_60,0009246014,DISTRICT_1,MAXIMUM,BLACK
US_OZ,2018-01-01,months_25_60,0004621209,DISTRICT_1,MAXIMUM,BLACK
US_OZ,2018-01-01,months_25_60,0007093373,DISTRICT_2,MINIMUM,BLACK
US_OZ,2018-01-01,months_25_60,0009209567,DISTRICT_2,MINIMUM,BLACK
US_OZ,2018-01-01,months_25_60,0006690376,DISTRICT_2,MAXIMUM,BLACK
US_OZ,2018-01-01,months_25_60,0006919936,DISTRICT_3,MINIMUM,BLACK
US_OZ,2018-01-01,months_25_60,0005274135,DISTRICT_3,MINIMUM,BLACK
US_OZ,2018-01-01,months_25_60,0006688639,DISTRICT_3,MAXIMUM,BLACK
US_OZ,2018-01-01,months_25_60,0001338787,DISTRICT_3,MAXIMUM,BLACK
US_OZ,2018-01-01,months_25_60,0009083853,DISTRICT_4,MINIMUM,BLACK
US_OZ,2018-01-01,months_25_60,0005316483,DISTRICT_4,MAXIMUM,BLACK
US_OZ,2018-01-01,months_25_60,0009646081,DISTRICT_4,MAXIMUM,BLACK
US_OZ,2018-01-01,months_25_60,0008708199,DISTRICT_5,MINIMUM,BLACK
US_OZ,2018-01-01,months_25_60,0000356390,DISTRICT_5,MINIMUM,BLACK
US_OZ,2018-01-01,months_25_60,0009339970,DISTRICT_5,MAXIMUM,BLACK
US_OZ,2018-01-01,months_25_60,0003707943,DISTRICT_1,MAXIMUM,HISPANIC
US_OZ,2018-01-01,months_25_60,0006987808,DISTRICT_1,MAXIMUM,HISPANIC
US_OZ,2018-01-01,months_25_60,0007769575,DISTRICT_2,MINIMUM,HISPANIC
US_OZ,2018-01-01,months_25_60,0007321269,DISTRICT_2,MINIMUM,HISPANIC
US_OZ,2018-01-01,months_25_60,0005837080,DISTRICT_2,MAXIMUM,HISPANIC
US_OZ,2018-01-01,months_25_60,0007033336,DISTRICT_3,MAXIMUM,HISPANIC
US_OZ,2018-01-01,months_25_60,0001450323,DISTRICT_4,MAXIMUM,HISPANIC
US_OZ,2018-01-01,months_25_60,0003458741,DISTRICT_1,MAXIMUM,WHITE
US_OZ,2018-01-01,months_25_60,0004792894,DISTRICT_2,MINIMUM,WHITE
US_OZ,2018-01-01,months_25_60,0000453833,DISTRICT_2,MAXIMUM,WHITE
US_OZ,2018-01-01,months_25_60,0007602079,DISTRICT_2,MAXIMUM,WHITE
US_OZ,2018-01-01,months_25_60,0003479655,DISTRICT_3,MINIMUM,WHITE
US_OZ,2018-01-01,months_25_60,0009565154,DISTRICT_5,MAXIMUM,WHITE
US_OZ,2018-01-01,months_25_60,0008807503,DISTRICT_5,MAXIMUM,WHITE
US_OZ,2018-02-01,months_25_60,0001373961,DISTRICT_1,MINIMUM,BLACK
US_OZ,2018-02-01,months_25_60,0008596443,DISTRICT_1,MINIMUM,BLACK
US_OZ,2018-02-01,months_25_60,0002232390,DISTRICT_3,MINIMUM,BLACK
US_OZ,2018-02-01,months_25_60,0000422117,DISTRICT_4,MINIMUM,BLACK
US_OZ,2018-02-01,months_25_60,0005477606,DISTRICT_4,MAXIMUM,BLACK
US_OZ,2018-02-01,months_25_60,0003307107,DISTRICT_4,MAXIMUM,BLACK
US_OZ,2018-02-01,months_25_60,0005916087,DISTRICT_5,MINIMUM,BLACK
US_OZ,2018-02-01,months_25_60,0004801081,DISTRICT_5,MAXIMUM,BLACK
US_OZ,2018-02-01,months_25_60,0003357597,DISTRICT_1,MINIMUM,HISPANIC
US_OZ,2018-02-01,months_25_60,0006772483,DISTRICT_1,MAXIMUM,HISPANIC
US_OZ,2018-02-01,months_25_60,0003808368,DISTRICT_1,MAXIMUM,HISPANIC
US_OZ,2018-02-01,months_25_60,0005782161,DISTRICT_2,MINIMUM,HISPANIC
US_OZ,2018-02-01,months_25_60,0009762567,DISTRICT_2,MAXIMUM,HISPANIC
US_OZ,2018-02-01,months_25_60,0009755406,DISTRICT_2,MAXIMUM,HISPANIC
US_OZ,2018-02-01,months_25_60,0002145477,DISTRICT_4,MINIMUM,HISPANIC
US_OZ,2018-02-01,months_25_60,0002425636,DISTRICT_4,MINIMUM,HISPANIC
US_OZ,2018-02-01,months_25_60,0005606246,DISTRICT_5,MAXIMUM,HISPANIC
US_OZ,2018-02-01,months_25_60,0003954446,DISTRICT_3,MINIMUM,WHITE
US_OZ,2018-02-01,months_25_60,0004369625,DISTRICT_3,MINIMUM,WHITE
US_OZ,2018-02-01,months_25_60,0001713448,DISTRICT_3,MAXIMUM,WHITE
US_OZ,2018-02-01,months_25_60,0004286987,DISTRICT_3,MAXIMUM,WHITE
US_OZ,2018-02-01,months_25_60,0000817081,DISTRICT_4,MINIMUM,WHITE
US_OZ,2018-02-01,months_25_60,0002824819,DISTRICT_5,MINIMUM,WHITE
US_OZ,2018-03-01,months_25_60,0005220379,DISTRICT_1,MAXIMUM,BLACK
US_OZ,2018-03-01,months_25_60,0004219076,DISTRICT_2,MINIMUM,BLACK
US_OZ,2018-03-01,months_25_60,0000297908,DISTRICT_2,MINIMUM,BLACK
US_OZ,2018-03-01,months_25_60,0004123882,DISTRICT_3,MINIMUM,BLACK
US_OZ,2018-03-01,months_25_60,0003511483,DISTRICT_3,MAXIMUM,BLACK
US_OZ,2018-03-01,months_25_60,0001116829,DISTRICT_3,MAXIMUM,BLACK
US_OZ,2018-03-01,months_25_60,0004849214,DISTRICT_4,MINIMUM,BLACK
US_OZ,2018-03-01,months_25_60,0001205400,DISTRICT_4,MINIMUM,BLACK
US_OZ,2018-03-01,months_25_60,0006044225,DISTRICT_4,MAXIMUM,BLACK
US_OZ,2018-03-01,months_25_60,0005330595,DISTRICT_5,MINIMUM,BLACK
US_OZ,2018-03-01,months_25_60,0001591510,DISTRICT_1,MINIMUM,HISPANIC
US_OZ,2018-03-01,months_25_60,0003266580,DISTRICT_1,MINIMUM,HISPANIC
US_OZ,2018-03-01,months_25_60,0008667804,DISTRICT_1,MAXIMUM,HISPANIC
US_OZ,2018-03-01,months_25_60,0007079614,DISTRICT_1,MAXIMUM,HISPANIC
US_OZ,2018-03-01,months_25_60,0000196582,DISTRICT_2,MAXIMUM,HISPANIC
US_OZ,2018-03-01,months_25_60,0006006445,DISTRICT_3,MINIMUM,HISPANIC
US_OZ,2018-03-01,months_25_60,0006205342,DISTRICT_3,MAXIMUM,HISPANIC
US_OZ,2018-03-01,months_25_60,0002863009,DISTRICT_3,MAXIMUM,HISPANIC
US_OZ,2018-03-01,months_25_60,0003364295,DISTRICT_4,MAXIMUM,HISPANIC
US_OZ,2018-03-01,months_25_60,0003765901,DISTRICT_4,MAXIMUM,HISPANIC
US_OZ,2018-03-01,months_25_60,0004589283,DISTRICT_5,MAXIMUM,HISPANIC
US_OZ,2018-03-01,months_25_60,0006225613,DISTRICT_1,MAXIMUM,WHITE
US_OZ,2018-03-01,months_25_60,0006148783,DISTRICT_1,MAXIMUM,WHITE
US_OZ,2018-03-01,months_25_60,0001024625,DISTRICT_2,MINIMUM,WHITE
US_OZ,2018-03-01,months_25_60,0008029914,DISTRICT_2,MINIMUM,WHITE
US_OZ,2018-03-01,months_25_60,0001748022,DISTRICT_2,MAXIMUM,WHITE
US_OZ,2018-03-01,months_25_60,0003002655,DISTRICT_2,MAXIMUM,WHITE
US_OZ,2018-03-01,months_25_60,0004958942,DISTRICT_3,MINIMUM,WHITE
US_OZ,2018-03-01,months_25_60,0005411758,DISTRICT_3,MAXIMUM,WHITE
US_OZ,2018-03-01,months_25_60,0000904724,DISTRICT_3,MAXIMUM,WHITE
US_OZ,2018-03-01,months_25_60,0001067191,DISTRICT_4,MAXIMUM,WHITE
US_OZ,2018-03-01,months_25_60,0001651412,DISTRICT_5,MINIMUM,WHITE
US_OZ,2018-03-01,months_25_60,0005865173,DISTRICT_5,MAXIMUM,WHITE
US_OZ,2018-04-01,months_25_60,0000229336,DISTRICT_1,MINIMUM,BLACK
US_OZ,2018-04-01,months_25_60,0005414060,DISTRICT_2,MINIMUM,BLACK
US_OZ,2018-04-01,months_25_60,0005077504,DISTRICT_4,MINIMUM,BLACK
US_OZ,2018-04-01,months_25_60,0004567914,DISTRICT_4,MINIMUM,BLACK
US_OZ,2018-04-01,months_25_60,0001232501,DISTRICT_4,MAXIMUM,BLACK
US_OZ,2018-04-01,months_25_60,0008955271,DISTRICT_4,MAXIMUM,BLACK
US_OZ,2018-04-01,months_25_60,0006527626,DISTRICT_5,MINIMUM,BLACK
US_OZ,2018-04-01,months_25_60,0000867318,DISTRICT_5,MINIMUM,BLACK
US_OZ,2018-04-01,months_25_60,0005011770,DISTRICT_1,MINIMUM,HISPANIC
US_OZ,2018-04-01,months_25_60,0003251118,DISTRICT_1,MINIMUM,HISPANIC
US_OZ,2018-04-01,months_25_60,0003108535,DISTRICT_1,MAXIMUM,HISPANIC
US_OZ,2018-04-01,months_25_60,0004704982,DISTRICT_2,MINIMUM,HISPANIC
US_OZ,2018-04-01,months_25_60,0001841499,DISTRICT_2,MAXIMUM,HISPANIC
US_OZ,2018-04-01,months_25_60,0009774134,DISTRICT_3,MINIMUM,HISPANIC
US_OZ,2018-04-01,months_25_60,0007584015,DISTRICT_3,MINIMUM,HISPANIC
US_OZ,2018-04-01,months_25_60,0009975207,DISTRICT_3,MAXIMUM,HISPANIC
US_OZ,2018-04-01,months_25_60,0007486118,DISTRICT_3,MAXIMUM,HISPANIC
US_OZ,2018-04-01,months_25_60,0000655372,DISTRICT_4,MAXIMUM,HISPANIC
US_OZ,2018-04-01,months_25_60,0001377452,DISTRICT_4,MAXIMUM,HISPANIC
US_OZ,2018-04-01,months_25_60,0007208030,DISTRICT_5,MINIMUM,HISPANIC
US_OZ,2018-04-01,months_25_60,0004724488,DISTRICT_5,MAXIMUM,HISPANIC
US_OZ,2018-04-01,months_25_60,0001147726,DISTRICT_5,MAXIMUM,HISPANIC
US_OZ,2018-04-01,months_25_60,0008290842,DISTRICT_2,MINIMUM,WHITE
US_OZ,2018-04-01,months_25_60,0004636753,DISTRICT_2,MAXIMUM,WHITE
US_OZ,2018-04-01,months_25_60,0002968564,DISTRICT_2,MAXIMUM,WHITE
US_OZ,2018-04-01,months_25_60,0007518885,DISTRICT_4,MINIMUM,WHITE
US_OZ,2018-04-01,months_25_60,0004569048,DISTRICT_4,MINIMUM,WHITE
US_OZ,2018-04-01,months_25_60,0000835470,DISTRICT_4,MAXIMUM,WHITE
US_OZ,2018-05-01,months_25_60,0004979321,DISTRICT_2,MINIMUM,BLACK
US_OZ,2018-05-01,months_25_60,0008051543,DISTRICT_4,MINIMUM,BLACK
US_OZ,2018-05-01,months_25_60,0002354290,DISTRICT_4,MINIMUM,BLACK
US_OZ,2018-05-01,months_25_60,0009822971,DISTRICT_4,MAXIMUM,BLACK
US_OZ,2018-05-01,months_25_60,0001442661,DISTRICT_4,MAXIMUM,BLACK
US_OZ,2018-05-01,months_25_60,0000836466,DISTRICT_5,MINIMUM,BLACK
US_OZ,2018-05-01,months_25_60,0000773302,DISTRICT_1,MAXIMUM,HISPANIC
US_OZ,2018-05-01,months_25_60,0003176758,DISTRICT_2,MAXIMUM,HISPANIC
US_OZ,2018-05-01,months_25_60,0006006440,DISTRICT_3,MINIMUM,HISPANIC
US_OZ,2018-05-01,months_25_60,0009063921,DISTRICT_3,MAXIMUM,HISPANIC
US_OZ,2018-05-01,months_25_60,0005643259,DISTRICT_3,MAXIMUM,HISPANIC
US_OZ,2018-05-01,months_25_60,0000091602,DISTRICT_4,MINIMUM,HISPANIC
US_OZ,2018-05-01,months_25_60,0001529641,DISTRICT_4,MINIMUM,HISPANIC
US_OZ,2018-05-01,months_25_60,0003648676,DISTRICT_4,MAXIMUM,HISPANIC
US_OZ,2018-05-01,months_25_60,0009169750,DISTRICT_5,MAXIMUM,HISPANIC
US_OZ,2018-05-01,months_25_60,0004593143,DISTRICT_5,MAXIMUM,HISPANIC
US_OZ,2018-05-01,months_25_60,0004930496,DISTRICT_1,MINIMUM,WHITE
US_OZ,2018-05-01,months_25_60,0004654832,DISTRICT_1,MAXIMUM,WHITE
US_OZ,2018-05-01,months_25_60,0008560994,DISTRICT_1,MAXIMUM,WHITE
US_OZ,2018-05-01,months_25_60,0009031615,DISTRICT_2,MINIMUM,WHITE
US_OZ,2018-05-01,months_25_60,0005509864,DISTRICT_2,MINIMUM,WHITE
US_OZ,2018-05-01,months_25_60,0009609226,DISTRICT_2,MAXIMUM,WHITE
US_OZ,2018-05-01,months_25_60,0004965807,DISTRICT_3,MINIMUM,WHITE
US_OZ,2018-05-01,months_25_60,0002055090,DISTRICT_3,MINIMUM,WHITE
US_OZ,2018-05-01,months_25_60,0008936681,DISTRICT_3,MAXIMUM,WHITE
US_OZ,2018-05-01,months_25_60,0009715758,DISTRICT_3,MAXIMUM,WHITE
US_OZ,2018-05-01,months_25_60,0000995743,DISTRICT_4,MINIMUM,WHITE
US_OZ,2018-05-01,months_25_60,0003241664,DISTRICT_4,MINIMUM,WHITE
US_OZ,2018-05-01,months_25_60,0001043460,DISTRICT_4,MAXIMUM,WHITE
US_OZ,2018-05-01,months_25_60,0005811407,DISTRICT_5,MINIMUM,WHITE
US_OZ,2018-06-01,months_25_60,0008985287,DISTRICT_2,MINIMUM,BLACK
US_OZ,2018-06-01,months_25_60,0002842217,DISTRICT_3,MINIMUM,BLACK
US_OZ,2018-06-01,months_25_60,0003414306,DISTRICT_3,MAXIMUM,BLACK
US_OZ,2018-06-01,months_25_60,0003181936,DISTRICT_3,MAXIMUM,BLACK
US_OZ,2018-06-01,months_25_60,0003774326,DISTRICT_4,MINIMUM,BLACK
US_OZ,2018-06-01,months_25_60,0002700084,DISTRICT_4,MAXIMUM,BLACK
US_OZ,2018-06-01,months_25_60,0003340903,DISTRICT_4,MAXIMUM,BLACK
US_OZ,2018-06-01,months_25_60,0002286823,DISTRICT_5,MAXIMUM,BLACK
US_OZ,2018-06-01,months_25_60,0002127759,DISTRICT_5,MAXIMUM,BLACK
US_OZ,2018-06-01,months_25_60,0006312075,DISTRICT_1,MAXIMUM,HISPANIC
US_OZ,2018-06-01,months_25_60,0000955435,DISTRICT_3,MINIMUM,HISPANIC
US_OZ,2018-06-01,months_25_60,0004918036,DISTRICT_3,MINIMUM,HISPANIC
US_OZ,2018-06-01,months_25_60,0001938381,DISTRICT_4,MINIMUM,HISPANIC
US_OZ,2018-06-01,months_25_60,0002245548,DISTRICT_5,MINIMUM,HISPANIC
US_OZ,2018-06-01,months_25_60,0002811954,DISTRICT_5,MINIMUM,HISPANIC
US_OZ,2018-06-01,months_25_60,0002669249,DISTRICT_5,MAXIMUM,HISPANIC
US_OZ,2018-06-01,months_25_60,0008603104,DISTRICT_1,MINIMUM,WHITE
US_OZ,2018-06-01,months_25_60,0006629408,DISTRICT_1,MINIMUM,WHITE
US_OZ,2018-06-01,months_25_60,0008910156,DISTRICT_4,MINIMUM,WHITE
US_OZ,2018-06-01,months_25_60,0005295500,DISTRICT_4,MAXIMUM,WHITE
US_OZ,2018-06-01,months_25_60,0001114843,DISTRICT_4,MAXIMUM,WHITE
US_OZ,2018-06-01,months_25_60,0002615520,DISTRICT_5,MINIMUM,WHITE
US_OZ,2018-06-01,months_25_60,0003679246,DISTRICT_5,MAXIMUM,WHITE
US_OZ,2018-07-01,months_25_60,0001637325,DISTRICT_1,MINIMUM,BLACK
US_OZ,2018-07-01,months_25_60,0003698641,DISTRICT_1,MAXIMUM,BLACK
US_OZ,2018-07-01,months_25_60,0001490029,DISTRICT_1,MAXIMUM,BLACK
US_OZ,2018-07-01,months_25_60,0005761463,DISTRICT_2,MINIMUM,BLACK
US_OZ,2018-07-01,months_25_60,0006230303,DISTRICT_4,MINIMUM,BLACK
US_OZ,2018-07-01,months_25_60,0000835743,DISTRICT_4,MAXIMUM,BLACK
US_OZ,2018-07-01,months_25_60,0006599881,DISTRICT_5,MAXIMUM,BLACK
US_OZ,2018-07-01,months_25_60,0004522548,DISTRICT_1,MINIMUM,HISPANIC
US_OZ,2018-07-01,months_25_60,0001461341,DISTRICT_1,MINIMUM,HISPANIC
US_OZ,2018-07-01,months_25_60,0009745443,DISTRICT_2,MAXIMUM,HISPANIC
US_OZ,2018-07-01,months_25_60,0006426183,DISTRICT_2,MAXIMUM,HISPANIC
US_OZ,2018-07-01,months_25_60,0002944224,DISTRICT_3,MINIMUM,HISPANIC
US_OZ,2018-07-01,months_25_60,0000287635,DISTRICT_3,MINIMUM,HISPANIC
US_OZ,2018-07-01,months_25_60,0000445470,DISTRICT_3,MAXIMUM,HISPANIC
US_OZ,2018-07-01,months_25_60,0004824313,DISTRICT_4,MINIMUM,HISPANIC
US_OZ,2018-07-01,months_25_60,0009804125,DISTRICT_4,MINIMUM,HISPANIC
US_OZ,2018-07-01,months_25_60,0001963521,DISTRICT_4,MAXIMUM,HISPANIC
US_OZ,2018-07-01,months_25_60,0005309398,DISTRICT_4,MAXIMUM,HISPANIC
US_OZ,2018-07-01,months_25_60,0005678848,DISTRICT_1,MINIMUM,WHITE
US_OZ,2018-07-01,months_25_60,0008601761,DISTRICT_1,MINIMUM,WHITE
US_OZ,2018-07-01,months_25_60,0009623671,DISTRICT_1,MAXIMUM,WHITE
US_OZ,2018-07-01,months_25_60,0008031747,DISTRICT_1,MAXIMUM,WHITE
US_OZ,2018-07-01,months_25_60,0000014778,DISTRICT_2,MINIMUM,WHITE
US_OZ,2018-07-01,months_25_60,0000759829,DISTRICT_2,MAXIMUM,WHITE
US_OZ,2018-07-01,months_25_60,0005171679,DISTRICT_3,MAXIMUM,WHITE
US_OZ,2018-07-01,months_25_60,0009389526,DISTRICT_4,MAXIMUM,WHITE
US_OZ,2018-07-01,months_25_60,0007202250,DISTRICT_4,MAXIMUM,WHITE
US_OZ,2018-07-01,months_25_60,0000593009,DISTRICT_5,MINIMUM,WHITE
US_OZ,2018-08-01,months_25_60,0005329517,DISTRICT_1,MINIMUM,BLACK
US_OZ,2018-08-01,months_25_60,0008614820,DISTRICT_1,MAXIMUM,BLACK
US_OZ,2018-08-01,months_25_60,0004324278,DISTRICT_2,MINIMUM,BLACK
US_OZ,2018-08-01,months_25_60,0009377664,DISTRICT_2,MAXIMUM,BLACK
US_OZ,2018-08-01,months_25_60,0005500076,DISTRICT_3,MINIMUM,BLACK
US_OZ,2018-08-01,months_25_60,0000344069,DISTRICT_3,MINIMUM,BLACK
US_OZ,2018-08-01,months_25_60,0001135013,DISTRICT_3,MAXIMUM,BLACK
US_OZ,2018-08-01,months_25_60,0009227178,DISTRICT_3,MAXIMUM,BLACK
US_OZ,2018-08-01,months_25_60,0003037007,DISTRICT_4,MINIMUM,BLACK
US_OZ,2018-08-01,months_25_60,0004293863,DISTRICT_4,MINIMUM,BLACK
US_OZ,2018-08-01,months_25_60,0001330137,DISTRICT_4,MAXIMUM,BLACK
US_OZ,2018-08-01,months_25_60,0006653026,DISTRICT_5,MINIMUM,BLACK
US_OZ,2018-08-01,months_25_60,0004148817,DISTRICT_5,MINIMUM,BLACK
US_OZ,2018-08-01,months_25_60,0009464884,DISTRICT_3,MINIMUM,HISPANIC
US_OZ,2018-08-01,months_25_60,0003714247,DISTRICT_3,MAXIMUM,HISPANIC
US_OZ,2018-08-01,months_25_60,0003483403,DISTRICT_3,MAXIMUM,HISPANIC
US_OZ,2018-08-01,months_25_60,0008044900,DISTRICT_4,MAXIMUM,HISPANIC
US_OZ,2018-08-01,months_25_60,0005637669,DISTRICT_5,MINIMUM,HISPANIC
US_OZ,2018-08-01,months_25_60,0008767725,DISTRICT_1,MINIMUM,WHITE
US_OZ,2018-08-01,months_25_60,0004406602,DISTRICT_1,MAXIMUM,WHITE
US_OZ,2018-08-01,months_25_60,0003735348,DISTRICT_1,MAXIMUM,WHITE
US_OZ,2018-08-01,months_25_60,0000484401,DISTRICT_2,MAXIMUM,WHITE
US_OZ,2018-08-01,months_25_60,0004194188,DISTRICT_2,MAXIMUM,WHITE
US_OZ,2018-08-01,months_25_60,0006386759,DISTRICT_3,MAXIMUM,WHITE
US_OZ,2018-08-01,months_25_60,0001740403,DISTRICT_3,MAXIMUM,WHITE
US_OZ,2018-08-01,months_25_60,0007128509,DISTRICT_4,MINIMUM,WHITE
US_OZ,2018-08-01,months_25_60,0006200773,DISTRICT_4,MINIMUM,WHITE
US_OZ,2018-08-01,months_25_60,0009115279,DISTRICT_4,MAXIMUM,WHITE
US_OZ,2018-08-01,months_25_60,0009681580,DISTRICT_5,MINIMUM,WHITE
US_OZ,2018-08-01,months_25_60,0005578431,DISTRICT_5,MINIMUM,WHITE
US_OZ,2018-09-01,months_25_60,0009695109,DISTRICT_1,MINIMUM,BLACK
US_OZ,2018-09-01,months_25_60,0002126346,DISTRICT_1,MINIMUM,BLACK
US_OZ,2018-09-01,months_25_60,0001275910,DISTRICT_1,MAXIMUM,BLACK
US_OZ,2018-09-01,months_25_60,0009861984,DISTRICT_2,MINIMUM,BLACK
US_OZ,2018-09-01,months_25_60,0006513739,DISTRICT_2,MAXIMUM,BLACK
US_OZ,2018-09-01,months_25_60,0007742984,DISTRICT_3,MINIMUM,BLACK
US_OZ,2018-09-01,months_25_60,0002010724,DISTRICT_3,MINIMUM,BLACK
US_OZ,2018-09-01,months_25_60,0000249021,DISTRICT_3,MAXIMUM,BLACK
US_OZ,2018-09-01,months_25_60,0008873329,DISTRICT_3,MAXIMUM,BLACK
US_OZ,2018-09-01,months_25_60,0001935257,DISTRICT_4,MINIMUM,BLACK
US_OZ,2018-09-01,months_25_60,0009523941,DISTRICT_4,MINIMUM,BLACK
US_OZ,2018-09-01,months_25_60,0004752314,DISTRICT_4,MAXIMUM,BLACK
US_OZ,2018-09-01,months_25_60,0000401621,DISTRICT_4,MAXIMUM,BLACK
US_OZ,2018-09-01,months_25_60,0000624792,DISTRICT_5,MAXIMUM,BLACK
US_OZ,2018-09-01,months_25_60,0002635423,DISTRICT_2,MINIMUM,HISPANIC
US_OZ,2018-09-01,months_25_60,0008497236,DISTRICT_2,MAXIMUM,HISPANIC
US_OZ,2018-09-01,months_25_60,0004885240,DISTRICT_3,MAXIMUM,HISPANIC
US_OZ,2018-09-01,months_25_60,0001825202,DISTRICT_4,MINIMUM,HISPANIC
US_OZ,2018-09-01,months_25_60,0005043488,DISTRICT_4,MAXIMUM,HISPANIC
US_OZ,2018-09-01,months_25_60,0009842877,DISTRICT_4,MAXIMUM,HISPANIC
US_OZ,2018-09-01,months_25_60,0007171834,DISTRICT_5,MAXIMUM,HISPANIC
US_OZ,2018-09-01,months_25_60,0002109019,DISTRICT_5,MAXIMUM,HISPANIC
US_OZ,2018-09-01,months_25_60,0009306797,DISTRICT_1,MINIMUM,WHITE
US_OZ,2018-09-01,months_25_60,0001311749,DISTRICT_1,MINIMUM,WHITE
